,旅店名稱,鄰近地區,旅客評分,旅客評鑑數目,旅店當天價格,lat,log
436,海霞您的家,貢寮區,6.9,17.0,2983,25.0531632,121.9251154
437,雲海雅筑,九份,9.0,203.0,1472,25.1087958,121.8448868
438,祈堂小巷,九份,8.5,130.0,2165,25.1092489,121.8585138
439,平溪皇宫民宿,平溪區,8.7,77.0,2165,25.0208268,121.7218596
440,五月家台大館,文山區,8.2,2193.0,1190,25.0104988,121.5370831
441,大安區公寓套房 - 25平方公尺,大安區,8.8,5.0,3834,25.0329574,121.5442273
442,九份施家景觀民宿,九份,8.2,159.0,1863,25.1085044,121.8440372
443,大安區公寓套房 - 42平方公尺,大安區,6.9,2.0,2484,25.0263075,121.543846
444,九份輝明民宿,九份,8.1,572.0,779,25.109874,121.844588
445,金瓜石藝棧景觀度假別墅,九份,8.2,56.0,4974,25.1154767,121.8543414
446,三芝虹橋民宿,三芝區,9.2,262.0,1818,25.247579,121.507388
447,良辰美瑾民宿,雙溪,8.8,201.0,2251,25.0283393,121.8334467
448,野柳海洋之家,萬里區,9.3,146.0,3048,25.2034841,121.6870027
449,中山區的1臥室公寓 - 15平方公尺,中山區,10.0,1.0,1540,25.0329574,121.5442273
450,大安區公寓套房 -  16平方公尺1間專用衛浴,大安區,9.7,4.0,3363,25.0263075,121.543846
451,玩客棧,中山區,,,1687,25.052306,121.528452
452,享來大飯店,淡水區,6.4,12.0,952,25.1704611,121.4417067
453,九份謝叔叔民宿,九份,9.0,259.0,1905,25.1105082,121.8440598
454,大安區公寓套房 - 42平方公尺,大安區,8.8,2.0,3556,25.0263075,121.543846
455,大安區公寓套房 - 42平方公尺,大安區,8.9,12.0,2904,25.0263074,121.543846
456,大安區公寓套房 - 42平方公尺,大安區,8.9,12.0,2904,25.0263075,121.543846
457,賞星月沐民宿,九份,8.2,433.0,1851,25.1095819,121.8432083
458,大安區的3臥室公寓 - 132平方公尺,大安區,7.2,3.0,5999,25.0263075,121.543846
459,信星青年旅館- 台北車站,中正區,9.4,9189.0,1407,25.0500815,121.5155797
460,位於萬華區的1臥室公寓-62平方米|帶1間專用衛浴 (Ximending 412 Tokyo樓中樓宅,西門町,,,2819,24.5563452,121.0787314
461,九份民宿山城溫度,九份,9.0,135.0,2930,25.106696,121.841493
462,酒內民宿,汐止區,9.7,147.0,3754,25.0453152,121.6211991
463,西門町作家居--家大不加價,西門町,9.4,9.0,2752,25.0428714,121.5063191
464,台北車站的1臥室公寓 - 80平方公尺,中正區,8.0,8.0,4390,25.0474428,121.5170955
465,望幽谷民宿,九份,8.4,172.0,1732,25.1095819,121.8432083
466,九份依棧,九份,6.2,45.0,2104,25.1097704,121.8450064
467,西門町有間書房 - 平價首選 旅行新感覺,西門町,9.4,5.0,2752,25.0437117,121.5053975
468,九份小喵喵海景民宿,九份,,,2775,25.1075239,121.8449898
469,長緹海景飯店,淡水區,7.8,1054.0,1517,25.1840401,121.4205398
470,九份的1臥室小屋 - 45平方公尺,九份,8.6,5.0,2461,25.1086958,121.8455635
471,雲山水小築,九份,9.3,25.0,2350,25.1150354,121.8540279
472,大安區公寓套房 - 22平方公尺,大安區,8.8,3.0,3816,25.0474428,121.5170955
473,大安區公寓套房 - 22平方公尺,大安區,9.2,4.0,3363,25.1095819,121.8432083
474,大安區公寓套房 - 25平方公尺,大安區,7.9,4.0,3790,25.0329574,121.5442273
475,大安區公寓套房 - 16平方公尺1間專用衛浴,大安區,9.2,2.0,3307,25.0263074,121.543846
476,松山區的2臥室公寓 - 82平方公尺,松山區,,,3714,25.0502756,121.5544732
477,小鳥敲門 Bird Villa,雙溪,9.4,29.0,3505,25.0415814,121.873563
478,西門町的1臥室公寓 - 30平方公尺,西門町,,,2678,25.0439307,121.5057726
479,台北敘美行旅,中正區,8.1,1702.0,1974,25.0429188,121.5130915
480,大安區公寓套房 - 16平方公尺1間專用衛浴,大安區,,,3214,25.0263074,121.543846
481,金瓜石雲山水小築民宿,九份,9.1,99.0,2165,25.1150354,121.8540279
